Node	Time	Technology	AvailabilityFactor
36	2	PV	0.0
36	3	PV	0.0
36	4	PV	0.0
36	5	PV	0.0
36	6	PV	0.0
36	7	PV	0.0
36	8	PV	0.0
36	9	PV	0.0
36	10	PV	0.0
36	11	PV	0.002
36	12	PV	0.005
36	13	PV	0.006
36	14	PV	0.005
36	15	PV	0.001
36	16	PV	0.0
36	17	PV	0.0
36	18	PV	0.0
36	19	PV	0.0
36	20	PV	0.0
36	21	PV	0.0
36	22	PV	0.0
36	23	PV	0.0
36	24	PV	0.0
36	1	P2G	0.98
36	2	P2G	0.98
36	3	P2G	0.98
36	4	P2G	0.98
36	5	P2G	0.98
36	6	P2G	0.98
36	7	P2G	0.98
36	8	P2G	0.98
36	9	P2G	0.98
36	10	P2G	0.98
36	11	P2G	0.98
36	12	P2G	0.98
36	13	P2G	0.98
36	14	P2G	0.98
36	15	P2G	0.98
36	16	P2G	0.98
36	17	P2G	0.98
36	18	P2G	0.98
36	19	P2G	0.98
36	20	P2G	0.98
36	21	P2G	0.98
36	22	P2G	0.98
36	23	P2G	0.98
36	24	P2G	0.98
36	1	G2P	0.98
36	2	G2P	0.98
36	3	G2P	0.98
36	4	G2P	0.98
36	5	G2P	0.98
36	6	G2P	0.98
36	7	G2P	0.98
36	8	G2P	0.98
36	9	G2P	0.98
36	10	G2P	0.98
36	11	G2P	0.98
36	12	G2P	0.98
36	13	G2P	0.98
36	14	G2P	0.98
36	15	G2P	0.98
36	16	G2P	0.98
36	17	G2P	0.98
36	18	G2P	0.98
36	19	G2P	0.98
36	20	G2P	0.98
36	21	G2P	0.98
36	22	G2P	0.98
36	23	G2P	0.98
36	24	G2P	0.98
36	1	GasBoiler	0.98
36	2	GasBoiler	0.98
36	3	GasBoiler	0.98
36	4	GasBoiler	0.98
36	5	GasBoiler	0.98
36	6	GasBoiler	0.98
36	7	GasBoiler	0.98
36	8	GasBoiler	0.98
36	9	GasBoiler	0.98
36	10	GasBoiler	0.98
36	11	GasBoiler	0.98
36	12	GasBoiler	0.98
36	13	GasBoiler	0.98
36	14	GasBoiler	0.98
36	15	GasBoiler	0.98
36	16	GasBoiler	0.98
36	17	GasBoiler	0.98
36	18	GasBoiler	0.98
36	19	GasBoiler	0.98
36	20	GasBoiler	0.98
36	21	GasBoiler	0.98
36	22	GasBoiler	0.98
36	23	GasBoiler	0.98
36	24	GasBoiler	0.98
36	1	GasBoiler_CCS	0.98
36	2	GasBoiler_CCS	0.98
36	3	GasBoiler_CCS	0.98
36	4	GasBoiler_CCS	0.98
36	5	GasBoiler_CCS	0.98
36	6	GasBoiler_CCS	0.98
36	7	GasBoiler_CCS	0.98
36	8	GasBoiler_CCS	0.98
36	9	GasBoiler_CCS	0.98
36	10	GasBoiler_CCS	0.98
36	11	GasBoiler_CCS	0.98
36	12	GasBoiler_CCS	0.98
36	13	GasBoiler_CCS	0.98
36	14	GasBoiler_CCS	0.98
36	15	GasBoiler_CCS	0.98
36	16	GasBoiler_CCS	0.98
36	17	GasBoiler_CCS	0.98
36	18	GasBoiler_CCS	0.98
36	19	GasBoiler_CCS	0.98
36	20	GasBoiler_CCS	0.98
36	21	GasBoiler_CCS	0.98
36	22	GasBoiler_CCS	0.98
36	23	GasBoiler_CCS	0.98
36	24	GasBoiler_CCS	0.98
36	1	CHP	0.98
36	2	CHP	0.98
36	3	CHP	0.98
36	4	CHP	0.98
36	5	CHP	0.98
36	6	CHP	0.98
36	7	CHP	0.98
36	8	CHP	0.98
36	9	CHP	0.98
36	10	CHP	0.98
36	11	CHP	0.98
36	12	CHP	0.98
36	13	CHP	0.98
36	14	CHP	0.98
36	15	CHP	0.98
36	16	CHP	0.98
36	17	CHP	0.98
36	18	CHP	0.98
36	19	CHP	0.98
36	20	CHP	0.98
36	21	CHP	0.98
36	22	CHP	0.98
36	23	CHP	0.98
36	24	CHP	0.98
36	1	CHP_CCS	0.98
36	2	CHP_CCS	0.98
36	3	CHP_CCS	0.98
36	4	CHP_CCS	0.98
36	5	CHP_CCS	0.98
36	6	CHP_CCS	0.98
36	7	CHP_CCS	0.98
36	8	CHP_CCS	0.98
36	9	CHP_CCS	0.98
36	10	CHP_CCS	0.98
36	11	CHP_CCS	0.98
36	12	CHP_CCS	0.98
36	13	CHP_CCS	0.98
36	14	CHP_CCS	0.98
36	15	CHP_CCS	0.98
36	16	CHP_CCS	0.98
36	17	CHP_CCS	0.98
36	18	CHP_CCS	0.98
36	19	CHP_CCS	0.98
36	20	CHP_CCS	0.98
36	21	CHP_CCS	0.98
36	22	CHP_CCS	0.98
36	23	CHP_CCS	0.98
36	24	CHP_CCS	0.98
36	1	Biogas_Grid	0.9
36	2	Biogas_Grid	0.9
36	3	Biogas_Grid	0.9
36	4	Biogas_Grid	0.9
36	5	Biogas_Grid	0.9
36	6	Biogas_Grid	0.9
36	7	Biogas_Grid	0.9
36	8	Biogas_Grid	0.9
36	9	Biogas_Grid	0.9
36	10	Biogas_Grid	0.9
36	11	Biogas_Grid	0.9
36	12	Biogas_Grid	0.9
36	13	Biogas_Grid	0.9
36	14	Biogas_Grid	0.9
36	15	Biogas_Grid	0.9
36	16	Biogas_Grid	0.9
36	17	Biogas_Grid	0.9
36	18	Biogas_Grid	0.9
36	19	Biogas_Grid	0.9
36	20	Biogas_Grid	0.9
36	21	Biogas_Grid	0.9
36	22	Biogas_Grid	0.9
36	23	Biogas_Grid	0.9
36	24	Biogas_Grid	0.9
36	1	CH4_Grid	0.8
36	2	CH4_Grid	0.8
36	3	CH4_Grid	0.8
36	4	CH4_Grid	0.8
36	5	CH4_Grid	0.8
36	6	CH4_Grid	0.8
36	7	CH4_Grid	0.8
36	8	CH4_Grid	0.8
36	9	CH4_Grid	0.8
36	10	CH4_Grid	0.8
36	11	CH4_Grid	0.8
36	12	CH4_Grid	0.8
36	13	CH4_Grid	0.8
36	14	CH4_Grid	0.8
36	15	CH4_Grid	0.8
36	16	CH4_Grid	0.8
36	17	CH4_Grid	0.8
36	18	CH4_Grid	0.8
36	19	CH4_Grid	0.8
36	20	CH4_Grid	0.8
36	21	CH4_Grid	0.8
36	22	CH4_Grid	0.8
36	23	CH4_Grid	0.8
36	24	CH4_Grid	0.8
36	1	CH4_H2_Mixer	1.0
36	2	CH4_H2_Mixer	1.0
36	3	CH4_H2_Mixer	1.0
36	4	CH4_H2_Mixer	1.0
36	5	CH4_H2_Mixer	1.0
36	6	CH4_H2_Mixer	1.0
36	7	CH4_H2_Mixer	1.0
36	8	CH4_H2_Mixer	1.0
36	9	CH4_H2_Mixer	1.0
36	10	CH4_H2_Mixer	1.0
36	11	CH4_H2_Mixer	1.0
36	12	CH4_H2_Mixer	1.0
36	13	CH4_H2_Mixer	1.0
36	14	CH4_H2_Mixer	1.0
36	15	CH4_H2_Mixer	1.0
36	16	CH4_H2_Mixer	1.0
36	17	CH4_H2_Mixer	1.0
36	18	CH4_H2_Mixer	1.0
36	19	CH4_H2_Mixer	1.0
36	20	CH4_H2_Mixer	1.0
36	21	CH4_H2_Mixer	1.0
36	22	CH4_H2_Mixer	1.0
36	23	CH4_H2_Mixer	1.0
36	24	CH4_H2_Mixer	1.0
36	1	DieselReserveGenerator	0.0
36	2	DieselReserveGenerator	0.0
36	3	DieselReserveGenerator	0.0
36	4	DieselReserveGenerator	0.0
36	5	DieselReserveGenerator	0.0
36	6	DieselReserveGenerator	0.0
36	7	DieselReserveGenerator	0.0
36	8	DieselReserveGenerator	0.0
36	9	DieselReserveGenerator	0.0
36	10	DieselReserveGenerator	0.0
36	11	DieselReserveGenerator	0.0
36	12	DieselReserveGenerator	0.0
36	13	DieselReserveGenerator	0.0
36	14	DieselReserveGenerator	0.0
36	15	DieselReserveGenerator	0.0
36	16	DieselReserveGenerator	0.0
36	17	DieselReserveGenerator	0.0
36	18	DieselReserveGenerator	0.0
36	19	DieselReserveGenerator	0.0
36	20	DieselReserveGenerator	0.0
36	21	DieselReserveGenerator	0.0
36	22	DieselReserveGenerator	0.0
36	23	DieselReserveGenerator	0.0
36	24	DieselReserveGenerator	0.0
36	1	H2_Grid	0.8
36	2	H2_Grid	0.8
36	3	H2_Grid	0.8
36	4	H2_Grid	0.8
36	5	H2_Grid	0.8
36	6	H2_Grid	0.8
36	7	H2_Grid	0.8
36	8	H2_Grid	0.8
36	9	H2_Grid	0.8
36	10	H2_Grid	0.8
36	11	H2_Grid	0.8
36	12	H2_Grid	0.8
36	13	H2_Grid	0.8
36	14	H2_Grid	0.8
36	15	H2_Grid	0.8
36	16	H2_Grid	0.8
36	17	H2_Grid	0.8
36	18	H2_Grid	0.8
36	19	H2_Grid	0.8
36	20	H2_Grid	0.8
36	21	H2_Grid	0.8
36	22	H2_Grid	0.8
36	23	H2_Grid	0.8
36	24	H2_Grid	0.8
37	1	Power_Grid	1.0
37	2	Power_Grid	1.0
37	3	Power_Grid	1.0
37	4	Power_Grid	1.0
37	5	Power_Grid	1.0
37	6	Power_Grid	1.0
37	7	Power_Grid	1.0
37	8	Power_Grid	1.0
37	9	Power_Grid	1.0
37	10	Power_Grid	1.0
37	11	Power_Grid	1.0
37	12	Power_Grid	1.0
37	13	Power_Grid	1.0
37	14	Power_Grid	1.0
37	15	Power_Grid	1.0
37	16	Power_Grid	1.0
37	17	Power_Grid	1.0
37	18	Power_Grid	1.0
37	19	Power_Grid	1.0
37	20	Power_Grid	1.0
37	21	Power_Grid	1.0
37	22	Power_Grid	1.0
37	23	Power_Grid	1.0
37	24	Power_Grid	1.0
37	1	ElectricBoiler	0.98
37	2	ElectricBoiler	0.98
37	3	ElectricBoiler	0.98
37	4	ElectricBoiler	0.98
37	5	ElectricBoiler	0.98
37	6	ElectricBoiler	0.98
37	7	ElectricBoiler	0.98
37	8	ElectricBoiler	0.98
37	9	ElectricBoiler	0.98
37	10	ElectricBoiler	0.98
37	11	ElectricBoiler	0.98
37	12	ElectricBoiler	0.98
37	13	ElectricBoiler	0.98
37	14	ElectricBoiler	0.98
37	15	ElectricBoiler	0.98
37	16	ElectricBoiler	0.98
37	17	ElectricBoiler	0.98
37	18	ElectricBoiler	0.98
37	19	ElectricBoiler	0.98
37	20	ElectricBoiler	0.98
37	21	ElectricBoiler	0.98
37	22	ElectricBoiler	0.98
37	23	ElectricBoiler	0.98
37	24	ElectricBoiler	0.98
37	1	HP_LT	0.98
37	2	HP_LT	0.98
37	3	HP_LT	0.98
37	4	HP_LT	0.98
37	5	HP_LT	0.98
37	6	HP_LT	0.98
37	7	HP_LT	0.98
37	8	HP_LT	0.98
37	9	HP_LT	0.98
37	10	HP_LT	0.98
37	11	HP_LT	0.98
37	12	HP_LT	0.98
37	13	HP_LT	0.98
37	14	HP_LT	0.98
37	15	HP_LT	0.98
37	16	HP_LT	0.98
37	17	HP_LT	0.98
37	18	HP_LT	0.98
37	19	HP_LT	0.98
37	20	HP_LT	0.98
37	21	HP_LT	0.98
37	22	HP_LT	0.98
37	23	HP_LT	0.98
37	24	HP_LT	0.98
37	1	HP_MT	0.98
37	2	HP_MT	0.98
37	3	HP_MT	0.98
37	4	HP_MT	0.98
37	5	HP_MT	0.98
37	6	HP_MT	0.98
37	7	HP_MT	0.98
37	8	HP_MT	0.98
37	9	HP_MT	0.98
37	10	HP_MT	0.98
37	11	HP_MT	0.98
37	12	HP_MT	0.98
37	13	HP_MT	0.98
37	14	HP_MT	0.98
37	15	HP_MT	0.98
37	16	HP_MT	0.98
37	17	HP_MT	0.98
37	18	HP_MT	0.98
37	19	HP_MT	0.98
37	20	HP_MT	0.98
37	21	HP_MT	0.98
37	22	HP_MT	0.98
37	23	HP_MT	0.98
37	24	HP_MT	0.98
37	1	PV	0.0
37	2	PV	0.0
37	3	PV	0.0
37	4	PV	0.0
37	5	PV	0.007
37	6	PV	0.04
37	7	PV	0.159
37	8	PV	0.335
37	9	PV	0.5
37	10	PV	0.63
37	11	PV	0.704
37	12	PV	0.67
37	13	PV	0.524
37	14	PV	0.366
37	15	PV	0.241
37	16	PV	0.171
37	17	PV	0.116
37	18	PV	0.069
37	19	PV	0.029
37	20	PV	0.006
37	21	PV	0.0
37	22	PV	0.0
37	23	PV	0.0
37	24	PV	0.0
37	1	P2G	0.98
37	2	P2G	0.98
37	3	P2G	0.98
37	4	P2G	0.98
37	5	P2G	0.98
37	6	P2G	0.98
37	7	P2G	0.98
37	8	P2G	0.98
37	9	P2G	0.98
37	10	P2G	0.98
37	11	P2G	0.98
37	12	P2G	0.98
37	13	P2G	0.98
37	14	P2G	0.98
37	15	P2G	0.98
37	16	P2G	0.98
37	17	P2G	0.98
37	18	P2G	0.98
37	19	P2G	0.98
37	20	P2G	0.98
37	21	P2G	0.98
37	22	P2G	0.98
37	23	P2G	0.98
37	24	P2G	0.98
37	1	G2P	0.98
37	2	G2P	0.98
37	3	G2P	0.98
37	4	G2P	0.98
37	5	G2P	0.98
37	6	G2P	0.98
37	7	G2P	0.98
37	8	G2P	0.98
37	9	G2P	0.98
37	10	G2P	0.98
37	11	G2P	0.98
37	12	G2P	0.98
37	13	G2P	0.98
37	14	G2P	0.98
37	15	G2P	0.98
37	16	G2P	0.98
37	17	G2P	0.98
37	18	G2P	0.98
37	19	G2P	0.98
37	20	G2P	0.98
37	21	G2P	0.98
37	22	G2P	0.98
37	23	G2P	0.98
37	24	G2P	0.98
37	1	GasBoiler	0.98
37	2	GasBoiler	0.98
37	3	GasBoiler	0.98
37	4	GasBoiler	0.98
37	5	GasBoiler	0.98
37	6	GasBoiler	0.98
37	7	GasBoiler	0.98
37	8	GasBoiler	0.98
37	9	GasBoiler	0.98
37	10	GasBoiler	0.98
37	11	GasBoiler	0.98
37	12	GasBoiler	0.98
37	13	GasBoiler	0.98
37	14	GasBoiler	0.98
37	15	GasBoiler	0.98
37	16	GasBoiler	0.98
37	17	GasBoiler	0.98
37	18	GasBoiler	0.98
37	19	GasBoiler	0.98
37	20	GasBoiler	0.98
37	21	GasBoiler	0.98
37	22	GasBoiler	0.98
37	23	GasBoiler	0.98
37	24	GasBoiler	0.98
37	1	GasBoiler_CCS	0.98
37	2	GasBoiler_CCS	0.98
37	3	GasBoiler_CCS	0.98
37	4	GasBoiler_CCS	0.98
37	5	GasBoiler_CCS	0.98
37	6	GasBoiler_CCS	0.98
37	7	GasBoiler_CCS	0.98
37	8	GasBoiler_CCS	0.98
37	9	GasBoiler_CCS	0.98
37	10	GasBoiler_CCS	0.98
37	11	GasBoiler_CCS	0.98
37	12	GasBoiler_CCS	0.98
37	13	GasBoiler_CCS	0.98
37	14	GasBoiler_CCS	0.98
37	15	GasBoiler_CCS	0.98
37	16	GasBoiler_CCS	0.98
37	17	GasBoiler_CCS	0.98
37	18	GasBoiler_CCS	0.98
37	19	GasBoiler_CCS	0.98
37	20	GasBoiler_CCS	0.98
37	21	GasBoiler_CCS	0.98
37	22	GasBoiler_CCS	0.98
37	23	GasBoiler_CCS	0.98
37	24	GasBoiler_CCS	0.98
37	1	CHP	0.98
37	2	CHP	0.98
37	3	CHP	0.98
37	4	CHP	0.98
37	5	CHP	0.98
37	6	CHP	0.98
37	7	CHP	0.98
37	8	CHP	0.98
37	9	CHP	0.98
37	10	CHP	0.98
37	11	CHP	0.98
37	12	CHP	0.98
37	13	CHP	0.98
37	14	CHP	0.98
37	15	CHP	0.98
37	16	CHP	0.98
37	17	CHP	0.98
37	18	CHP	0.98
37	19	CHP	0.98
37	20	CHP	0.98
37	21	CHP	0.98
37	22	CHP	0.98
37	23	CHP	0.98
37	24	CHP	0.98
37	1	CHP_CCS	0.98
37	2	CHP_CCS	0.98
37	3	CHP_CCS	0.98
37	4	CHP_CCS	0.98
37	5	CHP_CCS	0.98
37	6	CHP_CCS	0.98
37	7	CHP_CCS	0.98
37	8	CHP_CCS	0.98
37	9	CHP_CCS	0.98
37	10	CHP_CCS	0.98
37	11	CHP_CCS	0.98
37	12	CHP_CCS	0.98
37	13	CHP_CCS	0.98
37	14	CHP_CCS	0.98
37	15	CHP_CCS	0.98
37	16	CHP_CCS	0.98
37	17	CHP_CCS	0.98
37	18	CHP_CCS	0.98
37	19	CHP_CCS	0.98
37	20	CHP_CCS	0.98
37	21	CHP_CCS	0.98
37	22	CHP_CCS	0.98
37	23	CHP_CCS	0.98
37	24	CHP_CCS	0.98
37	1	Biogas_Grid	0.9
37	2	Biogas_Grid	0.9
37	3	Biogas_Grid	0.9
37	4	Biogas_Grid	0.9
37	5	Biogas_Grid	0.9
37	6	Biogas_Grid	0.9
37	7	Biogas_Grid	0.9
37	8	Biogas_Grid	0.9
37	9	Biogas_Grid	0.9
37	10	Biogas_Grid	0.9
37	11	Biogas_Grid	0.9
37	12	Biogas_Grid	0.9
37	13	Biogas_Grid	0.9
37	14	Biogas_Grid	0.9
37	15	Biogas_Grid	0.9
37	16	Biogas_Grid	0.9
37	17	Biogas_Grid	0.9
37	18	Biogas_Grid	0.9
37	19	Biogas_Grid	0.9
37	20	Biogas_Grid	0.9
37	21	Biogas_Grid	0.9
37	22	Biogas_Grid	0.9
37	23	Biogas_Grid	0.9
37	24	Biogas_Grid	0.9
37	1	CH4_Grid	0.8
37	2	CH4_Grid	0.8
37	3	CH4_Grid	0.8
37	4	CH4_Grid	0.8
37	5	CH4_Grid	0.8
37	6	CH4_Grid	0.8
37	7	CH4_Grid	0.8
37	8	CH4_Grid	0.8
37	9	CH4_Grid	0.8
37	10	CH4_Grid	0.8
37	11	CH4_Grid	0.8
37	12	CH4_Grid	0.8
37	13	CH4_Grid	0.8
37	14	CH4_Grid	0.8
37	15	CH4_Grid	0.8
37	16	CH4_Grid	0.8
37	17	CH4_Grid	0.8
37	18	CH4_Grid	0.8
37	19	CH4_Grid	0.8
37	20	CH4_Grid	0.8
37	21	CH4_Grid	0.8
37	22	CH4_Grid	0.8
37	23	CH4_Grid	0.8
37	24	CH4_Grid	0.8
37	1	CH4_H2_Mixer	1.0
37	2	CH4_H2_Mixer	1.0
37	3	CH4_H2_Mixer	1.0
37	4	CH4_H2_Mixer	1.0
37	5	CH4_H2_Mixer	1.0
37	6	CH4_H2_Mixer	1.0
37	7	CH4_H2_Mixer	1.0
37	8	CH4_H2_Mixer	1.0
37	9	CH4_H2_Mixer	1.0
37	10	CH4_H2_Mixer	1.0
37	11	CH4_H2_Mixer	1.0
37	12	CH4_H2_Mixer	1.0
37	13	CH4_H2_Mixer	1.0
37	14	CH4_H2_Mixer	1.0
37	15	CH4_H2_Mixer	1.0
37	16	CH4_H2_Mixer	1.0
37	17	CH4_H2_Mixer	1.0
37	18	CH4_H2_Mixer	1.0
37	19	CH4_H2_Mixer	1.0
37	20	CH4_H2_Mixer	1.0
37	21	CH4_H2_Mixer	1.0
37	22	CH4_H2_Mixer	1.0
37	23	CH4_H2_Mixer	1.0
37	24	CH4_H2_Mixer	1.0
37	1	DieselReserveGenerator	0.0
37	2	DieselReserveGenerator	0.0
37	3	DieselReserveGenerator	0.0
37	4	DieselReserveGenerator	0.0
37	5	DieselReserveGenerator	0.0
37	6	DieselReserveGenerator	0.0
37	7	DieselReserveGenerator	0.0
37	8	DieselReserveGenerator	0.0
37	9	DieselReserveGenerator	0.0
37	10	DieselReserveGenerator	0.0
37	11	DieselReserveGenerator	0.0
37	12	DieselReserveGenerator	0.0
37	13	DieselReserveGenerator	0.0
37	14	DieselReserveGenerator	0.0
37	15	DieselReserveGenerator	0.0
37	16	DieselReserveGenerator	0.0
37	17	DieselReserveGenerator	0.0
37	18	DieselReserveGenerator	0.0
37	19	DieselReserveGenerator	0.0
37	20	DieselReserveGenerator	0.0
37	21	DieselReserveGenerator	0.0
37	22	DieselReserveGenerator	0.0
37	23	DieselReserveGenerator	0.0
37	24	DieselReserveGenerator	0.0
37	1	H2_Grid	0.8
37	2	H2_Grid	0.8
37	3	H2_Grid	0.8
37	4	H2_Grid	0.8
37	5	H2_Grid	0.8
37	6	H2_Grid	0.8
37	7	H2_Grid	0.8
37	8	H2_Grid	0.8
37	9	H2_Grid	0.8
37	10	H2_Grid	0.8
37	11	H2_Grid	0.8
37	12	H2_Grid	0.8
37	13	H2_Grid	0.8
37	14	H2_Grid	0.8
37	15	H2_Grid	0.8
37	16	H2_Grid	0.8
37	17	H2_Grid	0.8
37	18	H2_Grid	0.8
37	19	H2_Grid	0.8
37	20	H2_Grid	0.8
37	21	H2_Grid	0.8
37	22	H2_Grid	0.8
37	23	H2_Grid	0.8
37	24	H2_Grid	0.8
38	1	Power_Grid	1.0
38	2	Power_Grid	1.0
38	3	Power_Grid	1.0
38	4	Power_Grid	1.0
38	5	Power_Grid	1.0
38	6	Power_Grid	1.0
38	7	Power_Grid	1.0
38	8	Power_Grid	1.0
38	9	Power_Grid	1.0
38	10	Power_Grid	1.0
38	11	Power_Grid	1.0
38	12	Power_Grid	1.0
38	13	Power_Grid	1.0
38	14	Power_Grid	1.0
38	15	Power_Grid	1.0
38	16	Power_Grid	1.0
38	17	Power_Grid	1.0
38	18	Power_Grid	1.0
38	19	Power_Grid	1.0
38	20	Power_Grid	1.0
38	21	Power_Grid	1.0
38	22	Power_Grid	1.0
38	23	Power_Grid	1.0
38	24	Power_Grid	1.0
38	1	ElectricBoiler	0.98
38	2	ElectricBoiler	0.98
38	3	ElectricBoiler	0.98
38	4	ElectricBoiler	0.98
38	5	ElectricBoiler	0.98
38	6	ElectricBoiler	0.98
38	7	ElectricBoiler	0.98
38	8	ElectricBoiler	0.98
38	9	ElectricBoiler	0.98
38	10	ElectricBoiler	0.98
38	11	ElectricBoiler	0.98
38	12	ElectricBoiler	0.98
38	13	ElectricBoiler	0.98
38	14	ElectricBoiler	0.98
38	15	ElectricBoiler	0.98
38	16	ElectricBoiler	0.98
38	17	ElectricBoiler	0.98
38	18	ElectricBoiler	0.98
38	19	ElectricBoiler	0.98
38	20	ElectricBoiler	0.98
38	21	ElectricBoiler	0.98
38	22	ElectricBoiler	0.98
38	23	ElectricBoiler	0.98
38	24	ElectricBoiler	0.98
38	1	HP_LT	0.98
38	2	HP_LT	0.98
38	3	HP_LT	0.98
38	4	HP_LT	0.98
38	5	HP_LT	0.98
38	6	HP_LT	0.98
38	7	HP_LT	0.98
38	8	HP_LT	0.98
38	9	HP_LT	0.98
38	10	HP_LT	0.98
38	11	HP_LT	0.98
38	12	HP_LT	0.98
38	13	HP_LT	0.98
38	14	HP_LT	0.98
38	15	HP_LT	0.98
38	16	HP_LT	0.98
38	17	HP_LT	0.98
38	18	HP_LT	0.98
38	19	HP_LT	0.98
38	20	HP_LT	0.98
38	21	HP_LT	0.98
38	22	HP_LT	0.98
38	23	HP_LT	0.98
38	24	HP_LT	0.98
38	1	HP_MT	0.98
38	2	HP_MT	0.98
38	3	HP_MT	0.98
38	4	HP_MT	0.98
38	5	HP_MT	0.98
38	6	HP_MT	0.98
38	7	HP_MT	0.98
38	8	HP_MT	0.98
38	9	HP_MT	0.98
38	10	HP_MT	0.98
38	11	HP_MT	0.98
38	12	HP_MT	0.98
38	13	HP_MT	0.98
38	14	HP_MT	0.98
38	15	HP_MT	0.98
38	16	HP_MT	0.98
38	17	HP_MT	0.98
38	18	HP_MT	0.98
38	19	HP_MT	0.98
38	20	HP_MT	0.98
38	21	HP_MT	0.98
38	22	HP_MT	0.98
38	23	HP_MT	0.98
38	24	HP_MT	0.98
38	1	PV	0.0
38	2	PV	0.0
38	3	PV	0.0
38	4	PV	0.0
38	5	PV	0.0
38	6	PV	0.0
38	7	PV	0.012
38	8	PV	0.054
38	9	PV	0.112
38	10	PV	0.135
38	11	PV	0.155
38	12	PV	0.197
38	13	PV	0.235
38	14	PV	0.233
38	15	PV	0.193
38	16	PV	0.117
38	17	PV	0.068
38	18	PV	0.046
38	19	PV	0.013
38	20	PV	0.0
38	21	PV	0.0
38	22	PV	0.0
38	23	PV	0.0
38	24	PV	0.0
38	1	P2G	0.98
38	2	P2G	0.98
38	3	P2G	0.98
38	4	P2G	0.98
38	5	P2G	0.98
38	6	P2G	0.98
38	7	P2G	0.98
38	8	P2G	0.98
38	9	P2G	0.98
38	10	P2G	0.98
38	11	P2G	0.98
38	12	P2G	0.98
38	13	P2G	0.98
38	14	P2G	0.98
38	15	P2G	0.98
38	16	P2G	0.98
38	17	P2G	0.98
38	18	P2G	0.98
38	19	P2G	0.98
38	20	P2G	0.98
38	21	P2G	0.98
38	22	P2G	0.98
38	23	P2G	0.98
38	24	P2G	0.98
38	1	G2P	0.98
38	2	G2P	0.98
38	3	G2P	0.98
38	4	G2P	0.98
38	5	G2P	0.98
38	6	G2P	0.98
38	7	G2P	0.98
38	8	G2P	0.98
38	9	G2P	0.98
38	10	G2P	0.98
38	11	G2P	0.98
38	12	G2P	0.98
38	13	G2P	0.98
38	14	G2P	0.98
38	15	G2P	0.98
38	16	G2P	0.98
38	17	G2P	0.98
38	18	G2P	0.98
38	19	G2P	0.98
38	20	G2P	0.98
38	21	G2P	0.98
38	22	G2P	0.98
38	23	G2P	0.98
38	24	G2P	0.98
38	1	GasBoiler	0.98
38	2	GasBoiler	0.98
38	3	GasBoiler	0.98
38	4	GasBoiler	0.98
38	5	GasBoiler	0.98
38	6	GasBoiler	0.98
38	7	GasBoiler	0.98
38	8	GasBoiler	0.98
38	9	GasBoiler	0.98
38	10	GasBoiler	0.98
38	11	GasBoiler	0.98
38	12	GasBoiler	0.98
38	13	GasBoiler	0.98
38	14	GasBoiler	0.98
38	15	GasBoiler	0.98
38	16	GasBoiler	0.98
38	17	GasBoiler	0.98
38	18	GasBoiler	0.98
38	19	GasBoiler	0.98
38	20	GasBoiler	0.98
38	21	GasBoiler	0.98
38	22	GasBoiler	0.98
38	23	GasBoiler	0.98
38	24	GasBoiler	0.98
38	1	GasBoiler_CCS	0.98
38	2	GasBoiler_CCS	0.98
38	3	GasBoiler_CCS	0.98
38	4	GasBoiler_CCS	0.98
38	5	GasBoiler_CCS	0.98
38	6	GasBoiler_CCS	0.98
38	7	GasBoiler_CCS	0.98
38	8	GasBoiler_CCS	0.98
38	9	GasBoiler_CCS	0.98
38	10	GasBoiler_CCS	0.98
38	11	GasBoiler_CCS	0.98
38	12	GasBoiler_CCS	0.98
38	13	GasBoiler_CCS	0.98
38	14	GasBoiler_CCS	0.98
38	15	GasBoiler_CCS	0.98
38	16	GasBoiler_CCS	0.98
38	17	GasBoiler_CCS	0.98
38	18	GasBoiler_CCS	0.98
38	19	GasBoiler_CCS	0.98
38	20	GasBoiler_CCS	0.98
38	21	GasBoiler_CCS	0.98
38	22	GasBoiler_CCS	0.98
38	23	GasBoiler_CCS	0.98
38	24	GasBoiler_CCS	0.98
38	1	CHP	0.98
38	2	CHP	0.98
38	3	CHP	0.98
38	4	CHP	0.98
38	5	CHP	0.98
38	6	CHP	0.98
38	7	CHP	0.98
38	8	CHP	0.98
38	9	CHP	0.98
38	10	CHP	0.98
38	11	CHP	0.98
38	12	CHP	0.98
38	13	CHP	0.98
38	14	CHP	0.98
38	15	CHP	0.98
38	16	CHP	0.98
38	17	CHP	0.98
38	18	CHP	0.98
38	19	CHP	0.98
38	20	CHP	0.98
38	21	CHP	0.98
38	22	CHP	0.98
38	23	CHP	0.98
38	24	CHP	0.98
38	1	CHP_CCS	0.98
38	2	CHP_CCS	0.98
38	3	CHP_CCS	0.98
38	4	CHP_CCS	0.98
38	5	CHP_CCS	0.98
38	6	CHP_CCS	0.98
38	7	CHP_CCS	0.98
38	8	CHP_CCS	0.98
38	9	CHP_CCS	0.98
38	10	CHP_CCS	0.98
38	11	CHP_CCS	0.98
38	12	CHP_CCS	0.98
38	13	CHP_CCS	0.98
38	14	CHP_CCS	0.98
38	15	CHP_CCS	0.98
38	16	CHP_CCS	0.98
38	17	CHP_CCS	0.98
38	18	CHP_CCS	0.98
38	19	CHP_CCS	0.98
38	20	CHP_CCS	0.98
